name,type,start_time,duration,"t","speedLimit","gear","driveMode","zeroStart","lightEnable","nSpeedMagnets","wheelDiameter","boostSensitivity","boostStrength","currentLimit","underVoltage","speed","cruiseEnable","powerMagnetType","CRC"
"FocanGZ3-TX","GZ3_TX",51.624213,0.037492,49.914541,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.662313,0.014546,49.95264099999999,,,,,,,,,,,,,,,"119"
"FocanGZ3-TX","GZ3_TX",51.734456,0.036455,50.024784,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",51.771974,0.014546,50.062302,,,,,,,,,,,,,,,"196"
"FocanGZ3-TX","GZ3_TX",51.844389,0.037702,50.134717,"20","3","2","1","0","30","100","2","5","18","31.0","735","0","8","64"
"FocanGZ3-RX","GZ3_RX",51.88269,0.014546,50.173018,,,,,,,,,,,,,,,"50"
"FocanGZ3-TX","GZ3_TX",51.954734,0.038118,50.24506200000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",51.99352,0.014546,50.283848,,,,,,,,,,,,,,,"229"
"FocanGZ3-TX","GZ3_TX",52.064666,0.036455,50.354994000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.102141,0.014547,50.392469000000006,,,,,,,,,,,,,,,"52"
"FocanGZ3-TX","GZ3_TX",52.174807,0.037074,50.46513500000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.212862,0.014546,50.50319000000001,,,,,,,,,,,,,,,"214"
"FocanGZ3-TX","GZ3_TX",52.28473,0.037491,50.575058000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.322622,0.014548,50.612950000000005,,,,,,,,,,,,,,,"181"
"FocanGZ3-TX","GZ3_TX",52.394961,0.035928,50.685289000000004,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.431295,0.014547,50.721623,,,,,,,,,,,,,,,"171"
"FocanGZ3-TX","GZ3_TX",52.504876,0.03749,50.795204000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.542997,0.014546,50.833325,,,,,,,,,,,,,,,"172"
"FocanGZ3-TX","GZ3_TX",52.615107,0.036449,50.90543500000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.652686,0.014547,50.943014000000005,,,,,,,,,,,,,,,"145"
"FocanGZ3-TX","GZ3_TX",52.725024,0.036658,51.015352,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.762385,0.014547,51.05271300000001,,,,,,,,,,,,,,,"154"
"FocanGZ3-TX","GZ3_TX",52.835363,0.037595,51.125691,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.873161,0.014547,51.163489,,,,,,,,,,,,,,,"152"
"FocanGZ3-TX","GZ3_TX",52.945285,0.036034,51.235613,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",52.981825,0.014546,51.272153,,,,,,,,,,,,,,,"158"
"FocanGZ3-TX","GZ3_TX",53.055515,0.036971,51.345843,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",53.093511,0.014547,51.383839,,,,,,,,,,,,,,,"156"
"FocanGZ3-TX","GZ3_TX",53.165437,0.03697,51.455765,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",53.2032,0.014545,51.493528000000005,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",53.275559,0.035929,51.56588700000001,"20","3","2","1","0","30","100","2","5","18","31.0","426","0","8","54"
"FocanGZ3-RX","GZ3_RX",53.311927,0.014545,51.602255,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",53.385375,0.036556,51.675703,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.422567,0.014545,51.712895,,,,,,,,,,,,,,,"157"
"FocanGZ3-TX","GZ3_TX",53.495606,0.038011,51.785934000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.534246,0.014544,51.824574000000005,,,,,,,,,,,,,,,"144"
"FocanGZ3-TX","GZ3_TX",53.605526,0.03624,51.895854,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.64191,0.014545,51.932238000000005,,,,,,,,,,,,,,,"162"
"FocanGZ3-TX","GZ3_TX",53.715964,0.037077,52.006292,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.753647,0.014546,52.043975,,,,,,,,,,,,,,,"202"
"FocanGZ3-TX","GZ3_TX",53.825893,0.036971,52.116221,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.863341,0.014546,52.153669,,,,,,,,,,,,,,,"239"
"FocanGZ3-TX","GZ3_TX",53.936022,0.036556,52.22635000000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",53.973034,0.014546,52.263362,,,,,,,,,,,,,,,"9"
"FocanGZ3-TX","GZ3_TX",54.045945,0.036555,52.336273,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.08272,0.014545,52.37304800000001,,,,,,,,,,,,,,,"61"
"FocanGZ3-TX","GZ3_TX",54.156179,0.037492,52.44650700000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.194422,0.014544,52.484750000000005,,,,,,,,,,,,,,,"121"
"FocanGZ3-TX","GZ3_TX",54.265999,0.037598,52.556327,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.304142,0.014546,52.59447,,,,,,,,,,,,,,,"205"
"FocanGZ3-TX","GZ3_TX",54.37624,0.038013,52.666568000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.414856,0.014546,52.705184,,,,,,,,,,,,,,,"59"
"FocanGZ3-TX","GZ3_TX",54.486166,0.037699,52.776494,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.524517,0.014547,52.814845,,,,,,,,,,,,,,,"227"
"FocanGZ3-TX","GZ3_TX",54.596501,0.038112,52.886829000000006,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.635238,0.014546,52.925566,,,,,,,,,,,,,,,"37"
"FocanGZ3-TX","GZ3_TX",54.706519,0.036343,52.996847,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.743906,0.014546,53.034234000000005,,,,,,,,,,,,,,,"137"
"FocanGZ3-TX","GZ3_TX",54.816533,0.037072,53.106861,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.85462,0.014544,53.144948,,,,,,,,,,,,,,,"53"
"FocanGZ3-TX","GZ3_TX",54.926449,0.036556,53.216777,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",54.963313,0.014546,53.253641,,,,,,,,,,,,,,,"53"
"FocanGZ3-TX","GZ3_TX",55.036689,0.03791,53.327017000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",55.075056,0.014546,53.365384,,,,,,,,,,,,,,,"53"
"FocanGZ3-TX","GZ3_TX",55.146516,0.036557,53.436844,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",55.183686,0.014546,53.47401400000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.256757,0.038014,53.547085,"20","3","2","1","0","30","100","2","5","18","31.0","404","0","8","8"
"FocanGZ3-RX","GZ3_RX",55.295426,0.014545,53.585754,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.366692,0.036768,53.65702,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.404087,0.014546,53.694415,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.477153,0.037598,53.767481,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.515822,0.014546,53.80615,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.587083,0.036038,53.877411,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.623494,0.014547,53.913822,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.697323,0.037594,53.987651,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.735236,0.014545,54.025564,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.807346,0.038012,54.097674000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.845953,0.014546,54.13628100000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",55.917585,0.036973,54.207913,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",55.955603,0.014546,54.245931000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.027405,0.037492,54.317733,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",56.065331,0.014546,54.355659,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.137536,0.036556,54.427864,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",56.174989,0.014547,54.465317,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.247564,0.038218,54.537892,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",56.286729,0.014546,54.577057,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.358008,0.036556,54.648336,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",56.395393,0.014547,54.685721,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.467931,0.03593,54.758259,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",56.504103,0.014546,54.794431,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.578062,0.037597,54.868390000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",56.615843,0.014545,54.906171,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.688095,0.038014,54.97842299999999,"20","3","2","1","0","30","100","2","5","18","31.0","400","0","8","12"
"FocanGZ3-RX","GZ3_RX",56.726561,0.014546,55.016889,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.798331,0.037491,55.088659,"20","3","2","1","0","30","100","2","5","18","31.0","795","0","8","133"
"FocanGZ3-RX","GZ3_RX",56.836256,0.014546,55.126584,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",56.908252,0.038013,55.19858,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",56.946934,0.014546,55.237262,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.018488,0.036975,55.308816,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.055634,0.014544,55.345962,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.128421,0.036769,55.418749000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.165312,0.014545,55.45564,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.238879,0.038118,55.529207,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.27803,0.014543,55.568358,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.348914,0.036453,55.639242,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.385691,0.014544,55.67601900000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.459051,0.037598,55.749379,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.497394,0.014546,55.787722,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.568983,0.037078,55.859311,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.607085,0.014545,55.897413,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.679221,0.036558,55.969549,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.716767,0.014545,56.007095,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.789153,0.036038,56.079481,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.825466,0.014547,56.115794,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",57.899397,0.036454,56.189725,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",57.936194,0.01455,56.226522,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.009431,0.037701,56.299759,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.047933,0.014549,56.338261,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.119887,0.03656,56.410215,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.156636,0.014547,56.446964,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.229815,0.036454,56.520143000000004,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.267322,0.014546,56.55765,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.339952,0.037598,56.63028,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.378076,0.014548,56.668404,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.449991,0.037909,56.74031899999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.488768,0.014547,56.779096,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.56013,0.037493,56.850458,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",58.598466,0.014546,56.88879400000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.669954,0.038015,56.960282,"20","3","2","1","0","30","100","2","5","18","31.0","604","0","8","195"
"FocanGZ3-RX","GZ3_RX",58.708199,0.014546,56.998527,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.780198,0.036455,57.070526,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",58.816868,0.014546,57.107196,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",58.890132,0.036767,57.18046,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",58.927558,0.014547,57.217886,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.000586,0.03552,57.290914,"20","3","2","1","0","30","100","2","5","18","31.0","790","0","8","136"
"FocanGZ3-RX","GZ3_RX",59.036262,0.014547,57.32659,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.110519,0.036976,57.40084699999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.148008,0.014546,57.43833599999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.220663,0.038117,57.51099100000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.259714,0.014546,57.550042000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.330691,0.036972,57.621019,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.368378,0.014546,57.658706,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.440933,0.036455,57.731261,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.478071,0.014545,57.768399,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.550759,0.035103,57.841087,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.586732,0.014545,57.87706,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.661005,0.036454,57.951333000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.698473,0.014545,57.988801,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.771041,0.037701,58.061369,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.809223,0.014546,58.099551000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.881488,0.035517,58.171816,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",59.917858,0.014547,58.208186000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",59.99142,0.036975,58.281748,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",60.028617,0.014546,58.318945,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.101561,0.037076,58.391889,"20","3","2","1","0","30","100","2","5","18","31.0","427","0","8","55"
"FocanGZ3-RX","GZ3_RX",60.139302,0.014546,58.42963,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.211593,0.036558,58.501921,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.248994,0.014545,58.539322000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.321835,0.037492,58.612163,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.359738,0.014545,58.650066,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.431762,0.038016,58.72209,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.47042,0.014544,58.760748,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.54201,0.036458,58.83233799999999,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.579082,0.014546,58.86941,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.652053,0.037184,58.942381000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.689834,0.014546,58.980162,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.762405,0.037079,59.052733,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.800515,0.014546,59.090843,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.872439,0.035932,59.162767,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",60.909178,0.014545,59.199506,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",60.982679,0.036556,59.273007,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",61.019886,0.014546,59.310214,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.092606,0.037078,59.382934000000006,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",61.130607,0.014546,59.420935,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.202848,0.036561,59.493176000000005,"20","3","2","1","0","30","100","2","5","18","31.0","847","0","8","209"
"FocanGZ3-RX","GZ3_RX",61.240305,0.014546,59.530633,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.312789,0.037603,59.603117000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",61.351022,0.014546,59.64135,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.423044,0.036561,59.71337199999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",61.45972,0.014546,59.75004799999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.533085,0.037703,59.823413,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",61.571434,0.014547,59.861762000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.643437,0.036666,59.933765,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",61.68113,0.014547,59.971458000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.753484,0.036456,60.043812,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",61.790833,0.014549,60.081161,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.86363,0.036661,60.153958,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",61.900572,0.014546,60.1909,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",61.973664,0.036975,60.263992,"20","3","2","1","0","30","100","2","5","18","31.0","507","0","8","103"
"FocanGZ3-RX","GZ3_RX",62.011266,0.014548,60.301594,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.083807,0.036559,60.374135,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",62.12097,0.014547,60.411298,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.193743,0.036557,60.48407099999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",62.230705,0.014546,60.521033,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.303985,0.036454,60.594313,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",62.341396,0.014548,60.631724000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.414026,0.037185,60.704354,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",62.452125,0.014547,60.742453000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.524383,0.037601,60.814711,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",62.562853,0.014547,60.853181,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.63432,0.036039,60.924648,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",62.670535,0.014547,60.960863,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.744562,0.037596,61.03489000000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",62.782286,0.014547,61.072614,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.854491,0.037598,61.144819000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",62.892977,0.014547,61.183305,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",62.964837,0.035933,61.255165,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",63.001647,0.014546,61.291975,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.074774,0.03604,61.365102,"20","3","2","1","0","30","100","2","5","18","31.0","896","0","8","30"
"FocanGZ3-RX","GZ3_RX",63.111381,0.014547,61.40170900000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.185024,0.036976,61.475352,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.222107,0.014547,61.512435,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.295061,0.036663,61.58538899999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.3328,0.014547,61.623128,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.405417,0.037601,61.695745,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.443558,0.014547,61.733886000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.51536,0.036039,61.805688,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.5522,0.014547,61.842528,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.625609,0.036975,61.915937,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.662955,0.014547,61.953283,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.735547,0.037082,62.025875,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",63.77364,0.014546,62.063968,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",63.8458,0.038019,62.136128,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
